RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Export Start Trial Time [ms];Export End Trial Time [ms];Participant;Color;Tracking Ratio [%];Category Group;Category Binocular;Index Binocular;Pupil Diameter Right [mm];Point of Regard Binocular X [px];Point of Regard Binocular Y [px];Point of Regard Right X [px];Point of Regard Right Y [px];AOI Name Binocular;Gaze Vector Right X;Gaze Vector Right Y;Gaze Vector Right Z;Video Time [h:m:s:ms];Annotation Name;Annotation Description;Annotation Tags;Mouse Position X [px];Mouse Position Y [px];Scroll Direction X;Scroll Direction Y;Content
389869.7;21:43:50:114;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;-;-;5.5;649.1;273.1;690.8;259.8;-;0.0;0.0;1.0;00:02:48:802;-;-;-;-;-;-;-;-
389903.1;21:43:50:148;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Saccade;60;5.4;653.9;267.8;701.7;256.8;-;0.0;0.0;1.0;00:02:48:802;-;-;-;-;-;-;-;-
389936.2;21:43:50:181;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Saccade;60;5.5;647.8;250.3;702.1;227.1;-;0.0;0.1;1.0;00:02:48:843;-;-;-;-;-;-;-;-
389969.6;21:43:50:214;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.2;639.0;255.5;680.9;249.4;-;0.0;0.0;1.0;00:02:48:885;-;-;-;-;-;-;-;-
390002.8;21:43:50:247;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.5;638.4;258.6;679.7;239.6;-;0.0;0.1;1.0;00:02:48:885;-;-;-;-;-;-;-;-
390036.2;21:43:50:281;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.0;264.2;679.0;247.7;-;0.0;0.0;1.0;00:02:48:927;-;-;-;-;-;-;-;-
390069.4;21:43:50:314;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.8;266.7;679.5;247.8;-;0.0;0.0;1.0;00:02:48:968;-;-;-;-;-;-;-;-
390102.6;21:43:50:347;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;637.0;266.5;677.0;251.4;-;0.0;0.0;1.0;00:02:49:010;-;-;-;-;-;-;-;-
390135.9;21:43:50:380;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;639.6;266.2;680.2;249.8;-;0.0;0.0;1.0;00:02:49:052;-;-;-;-;-;-;-;-
390169.2;21:43:50:414;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;637.7;266.4;677.1;253.3;-;0.0;0.0;1.0;00:02:49:052;-;-;-;-;-;-;-;-
390202.4;21:43:50:447;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.1;266.8;676.9;250.6;-;0.0;0.0;1.0;00:02:49:093;-;-;-;-;-;-;-;-
390235.8;21:43:50:480;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.6;266.8;679.2;249.4;-;0.0;0.0;1.0;00:02:49:135;-;-;-;-;-;-;-;-
390269.1;21:43:50:514;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;639.4;268.1;680.3;251.3;-;0.0;0.0;1.0;00:02:49:177;-;-;-;-;-;-;-;-
390302.2;21:43:50:547;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;639.8;267.8;681.1;249.8;-;0.0;0.0;1.0;00:02:49:218;-;-;-;-;-;-;-;-
390335.7;21:43:50:580;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;639.3;268.6;680.6;251.7;-;0.0;0.0;1.0;00:02:49:218;-;-;-;-;-;-;-;-
390368.9;21:43:50:613;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;637.3;267.2;679.6;250.7;-;0.0;0.0;1.0;00:02:49:260;-;-;-;-;-;-;-;-
390402.1;21:43:50:647;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.0;266.7;680.0;251.5;-;0.0;0.0;1.0;00:02:49:302;-;-;-;-;-;-;-;-
390435.3;21:43:50:680;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;637.0;266.6;678.7;250.4;-;0.0;0.0;1.0;00:02:49:343;-;-;-;-;-;-;-;-
390468.5;21:43:50:713;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;639.8;268.3;680.4;252.0;-;0.0;0.0;1.0;00:02:49:385;-;-;-;-;-;-;-;-
390502.1;21:43:50:747;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.5;267.6;680.4;252.4;-;0.0;0.0;1.0;00:02:49:385;-;-;-;-;-;-;-;-
390535.2;21:43:50:780;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;637.3;266.3;679.3;251.1;-;0.0;0.0;1.0;00:02:49:427;-;-;-;-;-;-;-;-
390568.5;21:43:50:813;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.5;268.3;679.5;252.7;-;0.0;0.0;1.0;00:02:49:468;-;-;-;-;-;-;-;-
390601.6;21:43:50:846;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;637.9;271.4;677.7;253.6;-;0.0;0.0;1.0;00:02:49:510;-;-;-;-;-;-;-;-
390634.9;21:43:50:879;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.6;269.5;678.6;252.5;-;0.0;0.0;1.0;00:02:49:552;-;-;-;-;-;-;-;-
390668.5;21:43:50:913;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;639.6;268.0;679.7;253.1;-;0.0;0.0;1.0;00:02:49:552;-;-;-;-;-;-;-;-
390701.5;21:43:50:946;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;637.7;266.8;677.8;251.9;-;0.0;0.0;1.0;00:02:49:635;-;-;-;-;-;-;-;-
390734.9;21:43:50:979;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;637.9;265.1;678.7;252.5;-;0.0;0.0;1.0;00:02:49:635;-;-;-;-;-;-;-;-
390768.0;21:43:51:013;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;637.9;265.5;678.2;251.6;-;0.0;0.0;1.0;00:02:49:677;-;-;-;-;-;-;-;-
390801.3;21:43:51:046;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.3;265.7;679.2;251.3;-;0.0;0.0;1.0;00:02:49:677;-;-;-;-;-;-;-;-
390834.6;21:43:51:079;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;636.0;266.9;676.3;253.4;-;0.0;0.0;1.0;00:02:49:718;-;-;-;-;-;-;-;-
390868.0;21:43:51:113;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.1;266.0;678.1;252.7;-;0.0;0.0;1.0;00:02:49:760;-;-;-;-;-;-;-;-
390901.1;21:43:51:146;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.6;266.8;678.7;252.0;-;0.0;0.0;1.0;00:02:49:802;-;-;-;-;-;-;-;-
390934.4;21:43:51:179;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.3;266.3;677.4;251.4;-;0.0;0.0;1.0;00:02:49:843;-;-;-;-;-;-;-;-
390967.6;21:43:51:212;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;638.1;268.7;678.2;254.0;-;0.0;0.0;1.0;00:02:49:885;-;-;-;-;-;-;-;-
391001.1;21:43:51:246;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;635.3;267.8;675.3;253.7;-;0.0;0.0;1.0;00:02:49:885;-;-;-;-;-;-;-;-
391034.3;21:43:51:279;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;636.6;269.6;677.3;256.1;-;0.0;0.0;1.0;00:02:49:927;-;-;-;-;-;-;-;-
391067.5;21:43:51:312;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;635.3;271.2;676.5;255.1;-;0.0;0.0;1.0;00:02:49:968;-;-;-;-;-;-;-;-
391100.8;21:43:51:345;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;634.8;272.1;675.8;255.9;-;0.0;0.0;1.0;00:02:50:010;-;-;-;-;-;-;-;-
391134.1;21:43:51:379;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;634.2;271.2;676.5;254.5;-;0.0;0.0;1.0;00:02:50:052;-;-;-;-;-;-;-;-
391167.4;21:43:51:412;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;637.3;271.4;679.8;254.9;-;0.0;0.0;1.0;00:02:50:093;-;-;-;-;-;-;-;-
391200.7;21:43:51:445;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;635.2;271.1;676.1;254.6;-;0.0;0.0;1.0;00:02:50:093;-;-;-;-;-;-;-;-
391234.0;21:43:51:479;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;636.5;269.7;680.7;252.3;-;0.0;0.0;1.0;00:02:50:135;-;-;-;-;-;-;-;-
391267.1;21:43:51:512;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;85;5.4;636.7;269.1;679.5;250.9;-;0.0;0.0;1.0;00:02:50:177;-;-;-;-;-;-;-;-
391300.6;21:43:51:545;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Saccade;61;5.4;633.7;266.5;675.4;249.3;-;0.0;0.0;1.0;00:02:50:218;-;-;-;-;-;-;-;-
391333.9;21:43:51:578;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Saccade;61;5.4;631.4;285.8;671.6;270.8;-;0.0;0.0;1.0;00:02:50:218;-;-;-;-;-;-;-;-
391367.1;21:43:51:612;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Saccade;61;5.4;627.3;294.7;667.2;280.6;-;0.1;0.0;1.0;00:02:50:260;-;-;-;-;-;-;-;-
391400.3;21:43:51:645;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;86;5.4;628.8;294.1;670.1;280.4;-;0.0;0.0;1.0;00:02:50:302;-;-;-;-;-;-;-;-
391433.6;21:43:51:678;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;86;5.4;628.5;294.8;670.4;280.1;-;0.0;0.0;1.0;00:02:50:302;-;-;-;-;-;-;-;-
391467.0;21:43:51:712;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;86;5.4;628.9;295.6;671.5;275.8;-;0.0;0.0;1.0;00:02:50:343;-;-;-;-;-;-;-;-
391500.2;21:43:51:745;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Saccade;62;5.4;628.8;295.7;671.3;280.2;-;0.0;0.0;1.0;00:02:50:385;-;-;-;-;-;-;-;-
391533.4;21:43:51:778;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Saccade;62;5.4;640.4;265.0;678.2;248.9;-;0.0;0.0;1.0;00:02:50:427;-;-;-;-;-;-;-;-
391566.6;21:43:51:811;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;638.9;267.2;679.2;251.7;-;0.0;0.0;1.0;00:02:50:468;-;-;-;-;-;-;-;-
391600.0;21:43:51:844;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;637.1;267.9;675.8;250.5;-;0.0;0.0;1.0;00:02:50:510;-;-;-;-;-;-;-;-
391633.2;21:43:51:878;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;636.9;267.5;676.5;249.7;-;0.0;0.0;1.0;00:02:50:552;-;-;-;-;-;-;-;-
391666.5;21:43:51:911;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;637.7;268.7;677.9;252.9;-;0.0;0.0;1.0;00:02:50:593;-;-;-;-;-;-;-;-
391699.9;21:43:51:944;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;636.1;268.2;677.9;251.5;-;0.0;0.0;1.0;00:02:50:593;-;-;-;-;-;-;-;-
391733.1;21:43:51:978;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;636.7;269.2;677.2;252.2;-;0.0;0.0;1.0;00:02:50:635;-;-;-;-;-;-;-;-
391766.2;21:43:52:011;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;637.2;268.5;677.3;250.6;-;0.0;0.0;1.0;00:02:50:677;-;-;-;-;-;-;-;-
391799.6;21:43:52:044;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;638.8;269.7;678.7;252.0;-;0.0;0.0;1.0;00:02:50:718;-;-;-;-;-;-;-;-
391832.9;21:43:52:077;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;637.2;269.8;677.4;252.2;-;0.0;0.0;1.0;00:02:50:718;-;-;-;-;-;-;-;-
391866.2;21:43:52:111;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;637.3;270.4;679.0;254.6;-;0.0;0.0;1.0;00:02:50:760;-;-;-;-;-;-;-;-
391899.4;21:43:52:144;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;639.1;272.2;679.0;255.7;-;0.0;0.0;1.0;00:02:50:802;-;-;-;-;-;-;-;-
391932.7;21:43:52:177;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;638.5;273.0;678.4;256.3;-;0.0;0.0;1.0;00:02:50:843;-;-;-;-;-;-;-;-
391966.1;21:43:52:211;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;639.0;271.2;682.0;256.0;-;0.0;0.0;1.0;00:02:50:885;-;-;-;-;-;-;-;-
391999.3;21:43:52:244;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;637.6;272.5;677.6;253.4;-;0.0;0.0;1.0;00:02:50:885;-;-;-;-;-;-;-;-
392032.5;21:43:52:277;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;636.4;270.6;677.6;252.7;-;0.0;0.0;1.0;00:02:50:927;-;-;-;-;-;-;-;-
392065.8;21:43:52:310;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;639.1;272.2;680.6;254.9;-;0.0;0.0;1.0;00:02:50:927;-;-;-;-;-;-;-;-
392099.0;21:43:52:343;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;638.0;271.0;680.4;255.1;-;0.0;0.0;1.0;00:02:51:010;-;-;-;-;-;-;-;-
392132.3;21:43:52:377;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;637.9;271.0;680.2;254.1;-;0.0;0.0;1.0;00:02:51:052;-;-;-;-;-;-;-;-
392165.8;21:43:52:410;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;637.3;272.4;677.9;256.0;-;0.0;0.0;1.0;00:02:51:052;-;-;-;-;-;-;-;-
392198.8;21:43:52:443;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;636.7;272.9;678.3;255.7;-;0.0;0.0;1.0;00:02:51:093;-;-;-;-;-;-;-;-
392232.1;21:43:52:477;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;638.9;272.5;679.3;254.8;-;0.0;0.0;1.0;00:02:51:135;-;-;-;-;-;-;-;-
392265.4;21:43:52:510;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;637.2;273.7;676.9;257.6;-;0.0;0.0;1.0;00:02:51:135;-;-;-;-;-;-;-;-
392298.8;21:43:52:543;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;637.2;273.7;677.9;256.0;-;0.0;0.0;1.0;00:02:51:177;-;-;-;-;-;-;-;-
392332.1;21:43:52:577;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;87;5.4;638.9;275.4;679.4;259.3;-;0.0;0.0;1.0;00:02:51:260;-;-;-;-;-;-;-;-
392365.2;21:43:52:610;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;25;5.4;637.7;275.7;679.5;259.0;-;0.0;0.0;1.0;00:02:51:260;-;-;-;-;-;-;-;-
392398.5;21:43:52:643;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;25;5.4;638.0;276.4;679.7;259.7;-;0.0;0.0;1.0;00:02:51:302;-;-;-;-;-;-;-;-
392431.7;21:43:52:676;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;25;5.4;636.9;276.7;678.6;259.0;-;0.0;0.0;1.0;00:02:51:343;-;-;-;-;-;-;-;-
392465.0;21:43:52:710;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;25;5.4;638.9;272.9;679.2;256.5;-;0.0;0.0;1.0;00:02:51:385;-;-;-;-;-;-;-;-
392498.4;21:43:52:743;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;25;3.8;652.0;322.3;707.9;346.5;-;0.0;0.0;1.0;00:02:51:385;-;-;-;-;-;-;-;-
392531.7;21:43:52:776;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;25;0.0;657.5;339.5;0.0;0.0;-;0.0;0.0;0.0;00:02:51:427;-;-;-;-;-;-;-;-
392564.9;21:43:52:809;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;25;3.8;578.1;303.6;594.2;309.0;-;0.1;0.0;1.0;00:02:51:468;-;-;-;-;-;-;-;-
392598.1;21:43:52:843;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;25;5.2;626.9;267.0;671.1;255.6;-;0.0;0.0;1.0;00:02:51:510;-;-;-;-;-;-;-;-
392631.4;21:43:52:876;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;25;5.5;627.2;266.2;671.2;243.4;-;0.0;0.0;1.0;00:02:51:552;-;-;-;-;-;-;-;-
392664.8;21:43:52:909;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;25;5.5;627.4;270.1;671.1;249.5;-;0.0;0.0;1.0;00:02:51:552;-;-;-;-;-;-;-;-
392698.1;21:43:52:943;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Blink;25;5.4;626.7;270.8;672.3;253.2;-;0.0;0.0;1.0;00:02:51:552;-;-;-;-;-;-;-;-
392731.2;21:43:52:976;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;-;-;5.4;623.2;270.5;665.6;250.3;-;0.1;0.0;1.0;00:02:51:635;-;-;-;-;-;-;-;-
392764.8;21:43:53:009;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;627.8;269.8;670.2;252.3;-;0.0;0.0;1.0;00:02:51:677;-;-;-;-;-;-;-;-
392797.9;21:43:53:042;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;628.5;271.0;672.1;252.5;-;0.0;0.0;1.0;00:02:51:677;-;-;-;-;-;-;-;-
392831.2;21:43:53:076;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;627.3;270.0;669.9;252.4;-;0.0;0.0;1.0;00:02:51:718;-;-;-;-;-;-;-;-
392864.4;21:43:53:109;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;627.3;270.0;671.0;252.2;-;0.0;0.0;1.0;00:02:51:760;-;-;-;-;-;-;-;-
392897.6;21:43:53:142;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;627.3;271.6;669.4;255.5;-;0.1;0.0;1.0;00:02:51:802;-;-;-;-;-;-;-;-
392930.9;21:43:53:175;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;626.6;272.8;669.7;253.7;-;0.0;0.0;1.0;00:02:51:843;-;-;-;-;-;-;-;-
392964.2;21:43:53:209;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;627.7;274.3;669.8;256.6;-;0.0;0.0;1.0;00:02:51:885;-;-;-;-;-;-;-;-
392997.5;21:43:53:242;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;628.6;274.2;670.8;256.9;-;0.0;0.0;1.0;00:02:51:885;-;-;-;-;-;-;-;-
393030.8;21:43:53:275;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.5;627.9;274.6;669.1;256.1;-;0.1;0.0;1.0;00:02:51:927;-;-;-;-;-;-;-;-
393063.9;21:43:53:308;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;627.4;275.3;669.4;256.8;-;0.1;0.0;1.0;00:02:51:968;-;-;-;-;-;-;-;-
393097.3;21:43:53:342;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;628.5;274.9;670.6;255.9;-;0.0;0.0;1.0;00:02:52:010;-;-;-;-;-;-;-;-
393130.7;21:43:53:375;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;628.1;274.3;669.9;256.9;-;0.0;0.0;1.0;00:02:52:010;-;-;-;-;-;-;-;-
393163.8;21:43:53:408;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;627.8;275.3;668.7;256.2;-;0.1;0.0;1.0;00:02:52:052;-;-;-;-;-;-;-;-
393197.0;21:43:53:442;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;629.0;274.2;671.6;256.8;-;0.0;0.0;1.0;00:02:52:135;-;-;-;-;-;-;-;-
393230.3;21:43:53:475;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;626.7;273.8;666.8;255.7;-;0.1;0.0;1.0;00:02:52:135;-;-;-;-;-;-;-;-
393263.7;21:43:53:508;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;627.8;274.1;668.7;256.3;-;0.1;0.0;1.0;00:02:52:177;-;-;-;-;-;-;-;-
393297.0;21:43:53:542;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;626.8;273.1;668.1;255.5;-;0.1;0.0;1.0;00:02:52:177;-;-;-;-;-;-;-;-
393330.1;21:43:53:575;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;625.2;273.5;666.9;256.0;-;0.1;0.0;1.0;00:02:52:218;-;-;-;-;-;-;-;-
393363.5;21:43:53:608;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;625.0;272.3;667.6;255.6;-;0.1;0.0;1.0;00:02:52:260;-;-;-;-;-;-;-;-
393396.6;21:43:53:641;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;622.9;273.7;663.5;255.2;-;0.1;0.0;1.0;00:02:52:302;-;-;-;-;-;-;-;-
393430.0;21:43:53:675;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;626.4;274.5;665.3;257.4;-;0.1;0.0;1.0;00:02:52:343;-;-;-;-;-;-;-;-
393463.4;21:43:53:708;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;626.4;275.7;666.7;257.1;-;0.1;0.0;1.0;00:02:52:343;-;-;-;-;-;-;-;-
393496.6;21:43:53:741;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;625.7;273.6;667.1;255.9;-;0.1;0.0;1.0;00:02:52:385;-;-;-;-;-;-;-;-
393529.8;21:43:53:774;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;625.2;274.3;665.1;256.5;-;0.1;0.0;1.0;00:02:52:427;-;-;-;-;-;-;-;-
393563.1;21:43:53:808;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.3;626.0;272.8;667.2;255.9;-;0.1;0.0;1.0;00:02:52:468;-;-;-;-;-;-;-;-
393596.4;21:43:53:841;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.4;627.5;271.7;669.6;256.3;-;0.1;0.0;1.0;00:02:52:510;-;-;-;-;-;-;-;-
393629.8;21:43:53:874;Trial001;brian-1-recording.avi;0.0;302726.0;brian;Coral;100.0;Eye;Visual Intake;88;5.3;630.0;270.9;671.8;254.3;-;0.0;0.0;1.0;00:02:52:552;-;-;-;-;-;-;-;-
